id,rank,value,grade,category,year,type
Austin,4,A+,A+,1,2015,grade
Austin,9,A+,A+,2,2015,grade
Austin,36,B,B,6,2015,grade
Austin,44,B-,B-,7,2015,grade
Austin,50,B-,B-,8,2015,grade
Austin,23,A-,A-,9,2015,grade
Austin,40,B,B,10,2015,grade
Austin,36,B,B,11,2015,grade
Austin,48,B-,B-,12,2015,grade
Austin,43,B-,B-,22,2015,grade
Austin,8,A+,A+,23,2015,grade
Knoxville,5,A+,A+,1,2015,grade
Knoxville,1,A+,A+,2,2015,grade
Knoxville,4,A+,A+,6,2015,grade
Knoxville,7,A,A,7,2015,grade
Knoxville,2,A+,A+,8,2015,grade
Knoxville,13,A,A,9,2015,grade
Knoxville,4,A+,A+,10,2015,grade
Knoxville,8,A,A,11,2015,grade
Knoxville,2,A+,A+,12,2015,grade
Knoxville,17,A-,A-,22,2015,grade
Knoxville,84,D,D,23,2015,grade
Nashville,6,A+,A+,1,2015,grade
Nashville,11,A+,A+,2,2015,grade
Nashville,14,A-,A-,6,2015,grade
Nashville,18,B+,B+,7,2015,grade
Nashville,23,B+,B+,8,2015,grade
Nashville,12,A,A,9,2015,grade
Nashville,12,A,A,10,2015,grade
Nashville,16,A-,A-,11,2015,grade
Nashville,17,A-,A-,12,2015,grade
Nashville,16,A-,A-,22,2015,grade
Nashville,71,C-,C-,23,2015,grade
Houston,7,A+,A+,1,2015,grade
Houston,4,A+,A+,2,2015,grade
Houston,6,A+,A+,6,2015,grade
Houston,10,A,A,7,2015,grade
Houston,11,A,A,8,2015,grade
Houston,6,A+,A+,9,2015,grade
Houston,10,A+,A+,10,2015,grade
Houston,13,A-,A-,11,2015,grade
Houston,8,A+,A+,12,2015,grade
Houston,19,B+,B+,22,2015,grade
Houston,26,B+,B+,23,2015,grade
Fort Collins,8,A,A,1,2015,grade
Fort Collins,17,A,A,2,2015,grade
Fort Collins,53,B-,B-,6,2015,grade
Fort Collins,51,B-,B-,7,2015,grade
Fort Collins,38,B,B,8,2015,grade
Fort Collins,37,B,B,9,2015,grade
Fort Collins,31,B+,B+,10,2015,grade
Fort Collins,63,C+,C+,11,2015,grade
Fort Collins,87,D,D,12,2015,grade
Fort Collins,80,C-,C-,22,2015,grade
Fort Collins,1,A+,A+,23,2015,grade
Boulder,9,A,A,1,2015,grade
Boulder,13,A+,A+,2,2015,grade
Boulder,51,B-,B-,6,2015,grade
Boulder,32,B,B,7,2015,grade
Boulder,44,B-,B-,8,2015,grade
Boulder,44,B-,B-,9,2015,grade
Boulder,34,B,B,10,2015,grade
Boulder,42,B-,B-,11,2015,grade
Boulder,89,D,D,12,2015,grade
Boulder,65,C,C,22,2015,grade
Boulder,39,B-,B-,23,2015,grade
San Antonio,10,A,A,1,2015,grade
San Antonio,25,A-,A-,2,2015,grade
San Antonio,10,A,A,6,2015,grade
San Antonio,16,A-,A-,7,2015,grade
San Antonio,10,A+,A+,8,2015,grade
San Antonio,9,A+,A+,9,2015,grade
San Antonio,13,A,A,10,2015,grade
San Antonio,9,A,A,11,2015,grade
San Antonio,10,A+,A+,12,2015,grade
San Antonio,44,B-,B-,22,2015,grade
San Antonio,7,A+,A+,23,2015,grade
Oklahoma City,11,A-,A-,1,2015,grade
Oklahoma City,3,A+,A+,2,2015,grade
Oklahoma City,5,A+,A+,6,2015,grade
Oklahoma City,3,A+,A+,7,2015,grade
Oklahoma City,3,A+,A+,8,2015,grade
Oklahoma City,11,A+,A+,9,2015,grade
Oklahoma City,2,A+,A+,10,2015,grade
Oklahoma City,14,A-,A-,11,2015,grade
Oklahoma City,16,A-,A-,12,2015,grade
Oklahoma City,11,A,A,22,2015,grade
Oklahoma City,47,C+,C+,23,2015,grade
Fort Worth,12,A-,A-,1,2015,grade
Fort Worth,20,A-,A-,2,2015,grade
Fort Worth,21,B+,B+,6,2015,grade
Fort Worth,28,B,B,7,2015,grade
Fort Worth,25,B+,B+,8,2015,grade
Fort Worth,15,A,A,9,2015,grade
Fort Worth,15,A,A,10,2015,grade
Fort Worth,35,B,B,11,2015,grade
Fort Worth,30,B,B,12,2015,grade
Fort Worth,51,B-,B-,22,2015,grade
Fort Worth,62,C,C,23,2015,grade
Salt Lake City,13,A-,A-,1,2015,grade
Salt Lake City,27,A-,A-,2,2015,grade
Salt Lake City,12,A-,A-,6,2015,grade
Salt Lake City,15,A-,A-,7,2015,grade
Salt Lake City,14,A,A,8,2015,grade
Salt Lake City,27,B+,B+,9,2015,grade
Salt Lake City,22,A-,A-,10,2015,grade
Salt Lake City,10,A,A,11,2015,grade
Salt Lake City,9,A+,A+,12,2015,grade
Salt Lake City,9,A,A,22,2015,grade
Salt Lake City,33,B,B,23,2015,grade
Durham,14,A-,A-,1,2015,grade
Durham,58,C+,C+,2,2015,grade
Durham,15,A-,A-,6,2015,grade
Durham,27,B,B,7,2015,grade
Durham,6,A+,A+,8,2015,grade
Durham,5,A+,A+,9,2015,grade
Durham,14,A,A,10,2015,grade
Durham,25,B+,B+,11,2015,grade
Durham,47,B-,B-,12,2015,grade
Durham,8,A,A,22,2015,grade
Durham,3,A+,A+,23,2015,grade
Columbus,15,A-,A-,1,2015,grade
Columbus,14,A,A,2,2015,grade
Columbus,35,B,B,6,2015,grade
Columbus,45,B-,B-,7,2015,grade
Columbus,26,B+,B+,8,2015,grade
Columbus,43,B,B,9,2015,grade
Columbus,46,B-,B-,10,2015,grade
Columbus,32,B,B,11,2015,grade
Columbus,39,B-,B-,12,2015,grade
Columbus,59,C+,C+,22,2015,grade
Columbus,5,A+,A+,23,2015,grade
Birmingham,16,A-,A-,1,2015,grade
Birmingham,20,A-,A-,2,2015,grade
Birmingham,11,A,A,6,2015,grade
Birmingham,8,A,A,7,2015,grade
Birmingham,5,A+,A+,8,2015,grade
Birmingham,35,B,B,9,2015,grade
Birmingham,19,A-,A-,10,2015,grade
Birmingham,21,B+,B+,11,2015,grade
Birmingham,7,A+,A+,12,2015,grade
Birmingham,1,A+,A+,22,2015,grade
Birmingham,73,C-,C-,23,2015,grade
Virginia Beach,17,A-,A-,1,2015,grade
Virginia Beach,10,A+,A+,2,2015,grade
Virginia Beach,9,A,A,6,2015,grade
Virginia Beach,13,A-,A-,7,2015,grade
Virginia Beach,8,A+,A+,8,2015,grade
Virginia Beach,16,A-,A-,9,2015,grade
Virginia Beach,6,A+,A+,10,2015,grade
Virginia Beach,3,A+,A+,11,2015,grade
Virginia Beach,18,A-,A-,12,2015,grade
Virginia Beach,14,A-,A-,22,2015,grade
Virginia Beach,50,C+,C+,23,2015,grade
Boise,18,B+,B+,1,2015,grade
Boise,8,A+,A+,2,2015,grade
Boise,54,C+,C+,6,2015,grade
Boise,21,B+,B+,7,2015,grade
Boise,60,C+,C+,8,2015,grade
Boise,48,B-,B-,9,2015,grade
Boise,49,B-,B-,10,2015,grade
Boise,60,C+,C+,11,2015,grade
Boise,79,D+,D+,12,2015,grade
Boise,47,B-,B-,22,2015,grade
Boise,12,A+,A+,23,2015,grade
Columbia,19,B+,B+,1,2015,grade
Columbia,19,A-,A-,2,2015,grade
Columbia,8,A,A,6,2015,grade
Columbia,5,A,A,7,2015,grade
Columbia,4,A+,A+,8,2015,grade
Columbia,26,B+,B+,9,2015,grade
Columbia,9,A+,A+,10,2015,grade
Columbia,12,A,A,11,2015,grade
Columbia,4,A+,A+,12,2015,grade
Columbia,6,A+,A+,22,2015,grade
Columbia,20,A-,A-,23,2015,grade
Atlanta,20,B+,B+,1,2015,grade
Atlanta,22,A-,A-,2,2015,grade
Atlanta,28,B,B,6,2015,grade
Atlanta,39,B,B,7,2015,grade
Atlanta,32,B,B,8,2015,grade
Atlanta,33,B+,B+,9,2015,grade
Atlanta,29,B+,B+,10,2015,grade
Atlanta,22,B+,B+,11,2015,grade
Atlanta,28,B+,B+,12,2015,grade
Atlanta,45,B-,B-,22,2015,grade
Atlanta,41,B-,B-,23,2015,grade
Indianapolis,21,B+,B+,1,2015,grade
Indianapolis,26,A-,A-,2,2015,grade
Indianapolis,17,A-,A-,6,2015,grade
Indianapolis,20,B+,B+,7,2015,grade
Indianapolis,22,A-,A-,8,2015,grade
Indianapolis,25,A-,A-,9,2015,grade
Indianapolis,30,B+,B+,10,2015,grade
Indianapolis,15,A-,A-,11,2015,grade
Indianapolis,14,A,A,12,2015,grade
Indianapolis,72,C,C,22,2015,grade
Indianapolis,15,A,A,23,2015,grade
Kansas City,22,B+,B+,1,2015,grade
Kansas City,12,A+,A+,2,2015,grade
Kansas City,20,B+,B+,6,2015,grade
Kansas City,23,B+,B+,7,2015,grade
Kansas City,29,B+,B+,8,2015,grade
Kansas City,20,A-,A-,9,2015,grade
Kansas City,18,A-,A-,10,2015,grade
Kansas City,19,B+,B+,11,2015,grade
Kansas City,32,B,B,12,2015,grade
Kansas City,28,B,B,22,2015,grade
Kansas City,87,F,F,23,2015,grade
Raleigh,23,B+,B+,1,2015,grade
Raleigh,32,B+,B+,2,2015,grade
Raleigh,18,B+,B+,6,2015,grade
Raleigh,26,B,B,7,2015,grade
Raleigh,21,A-,A-,8,2015,grade
Raleigh,24,A-,A-,9,2015,grade
Raleigh,17,A,A,10,2015,grade
Raleigh,28,B+,B+,11,2015,grade
Raleigh,22,B+,B+,12,2015,grade
Raleigh,5,A+,A+,22,2015,grade
Raleigh,30,B+,B+,23,2015,grade
Detroit,24,B+,B+,1,2015,grade
Detroit,34,B+,B+,2,2015,grade
Detroit,55,C+,C+,6,2015,grade
Detroit,57,C+,C+,7,2015,grade
Detroit,43,B-,B-,8,2015,grade
Detroit,54,C+,C+,9,2015,grade
Detroit,62,C+,C+,10,2015,grade
Detroit,53,B-,B-,11,2015,grade
Detroit,52,C+,C+,12,2015,grade
Detroit,40,B-,B-,22,2015,grade
Detroit,42,B-,B-,23,2015,grade
Denver,25,B+,B+,1,2015,grade
Denver,23,A-,A-,2,2015,grade
Denver,47,B-,B-,6,2015,grade
Denver,64,C+,C+,7,2015,grade
Denver,45,B-,B-,8,2015,grade
Denver,49,B-,B-,9,2015,grade
Denver,39,B,B,10,2015,grade
Denver,59,C+,C+,11,2015,grade
Denver,40,B-,B-,12,2015,grade
Denver,64,C,C,22,2015,grade
Denver,25,B+,B+,23,2015,grade
Greensboro,26,B+,B+,1,2015,grade
Greensboro,24,A-,A-,2,2015,grade
Greensboro,29,B,B,6,2015,grade
Greensboro,38,B,B,7,2015,grade
Greensboro,13,A,A,8,2015,grade
Greensboro,51,B-,B-,9,2015,grade
Greensboro,24,B+,B+,10,2015,grade
Greensboro,69,C,C,11,2015,grade
Greensboro,15,A-,A-,12,2015,grade
Greensboro,10,A,A,22,2015,grade
Greensboro,80,D+,D+,23,2015,grade
Greenville,27,B+,B+,1,2015,grade
Greenville,16,A,A,2,2015,grade
Greenville,40,B,B,6,2015,grade
Greenville,50,B-,B-,7,2015,grade
Greenville,20,A-,A-,8,2015,grade
Greenville,31,B+,B+,9,2015,grade
Greenville,45,B-,B-,10,2015,grade
Greenville,65,C+,C+,11,2015,grade
Greenville,49,C+,C+,12,2015,grade
Greenville,30,B,B,22,2015,grade
Greenville,40,B-,B-,23,2015,grade
Sarasota,28,B+,B+,1,2015,grade
Sarasota,38,B,B,2,2015,grade
Sarasota,38,B,B,6,2015,grade
Sarasota,34,B,B,7,2015,grade
Sarasota,55,B-,B-,8,2015,grade
Sarasota,7,A+,A+,9,2015,grade
Sarasota,51,B-,B-,10,2015,grade
Sarasota,52,B-,B-,11,2015,grade
Sarasota,69,C,C,12,2015,grade
Sarasota,36,B,B,22,2015,grade
Sarasota,60,C,C,23,2015,grade
Colorado Springs,29,B+,B+,1,2015,grade
Colorado Springs,6,A+,A+,2,2015,grade
Colorado Springs,68,C,C,6,2015,grade
Colorado Springs,85,D+,D+,7,2015,grade
Colorado Springs,71,C,C,8,2015,grade
Colorado Springs,74,D+,D+,9,2015,grade
Colorado Springs,52,B-,B-,10,2015,grade
Colorado Springs,55,B-,B-,11,2015,grade
Colorado Springs,36,B-,B-,12,2015,grade
Colorado Springs,46,B-,B-,22,2015,grade
Colorado Springs,51,C+,C+,23,2015,grade
Charleston,30,B+,B+,1,2015,grade
Charleston,47,B-,B-,2,2015,grade
Charleston,22,B+,B+,6,2015,grade
Charleston,9,A,A,7,2015,grade
Charleston,12,A,A,8,2015,grade
Charleston,22,A-,A-,9,2015,grade
Charleston,33,B,B,10,2015,grade
Charleston,40,B,B,11,2015,grade
Charleston,35,B-,B-,12,2015,grade
Charleston,18,B+,B+,22,2015,grade
Charleston,2,A+,A+,23,2015,grade
Omaha,31,B,B,1,2015,grade
Omaha,28,A-,A-,2,2015,grade
Omaha,31,B,B,6,2015,grade
Omaha,59,C+,C+,7,2015,grade
Omaha,17,A,A,8,2015,grade
Omaha,34,B,B,9,2015,grade
Omaha,11,A,A,10,2015,grade
Omaha,34,B,B,11,2015,grade
Omaha,78,D+,D+,12,2015,grade
Omaha,4,A+,A+,22,2015,grade
Omaha,81,D+,D+,23,2015,grade
Jacksonville,32,B,B,1,2015,grade
Jacksonville,36,B,B,2,2015,grade
Jacksonville,39,B,B,6,2015,grade
Jacksonville,35,B,B,7,2015,grade
Jacksonville,54,B-,B-,8,2015,grade
Jacksonville,21,A-,A-,9,2015,grade
Jacksonville,36,B,B,10,2015,grade
Jacksonville,43,B-,B-,11,2015,grade
Jacksonville,60,C+,C+,12,2015,grade
Jacksonville,66,C,C,22,2015,grade
Jacksonville,36,B,B,23,2015,grade
Lancaster,33,B,B,1,2015,grade
Lancaster,30,B+,B+,2,2015,grade
Lancaster,87,D+,D+,6,2015,grade
Lancaster,74,C,C,7,2015,grade
Lancaster,85,D,D,8,2015,grade
Lancaster,66,C,C,9,2015,grade
Lancaster,77,D+,D+,10,2015,grade
Lancaster,83,D+,D+,11,2015,grade
Lancaster,94,F,F,12,2015,grade
Lancaster,82,C-,C-,22,2015,grade
Lancaster,9,A+,A+,23,2015,grade
New Orleans,34,B,B,1,2015,grade
New Orleans,37,B,B,2,2015,grade
New Orleans,25,B+,B+,6,2015,grade
New Orleans,12,A-,A-,7,2015,grade
New Orleans,9,A+,A+,8,2015,grade
New Orleans,58,C+,C+,9,2015,grade
New Orleans,27,B+,B+,10,2015,grade
New Orleans,2,A+,A+,11,2015,grade
New Orleans,79,D+,D+,12,2015,grade
New Orleans,24,B,B,22,2015,grade
New Orleans,29,B+,B+,23,2015,grade
Louisville,35,B,B,1,2015,grade
Louisville,53,C+,C+,2,2015,grade
Louisville,43,B-,B-,6,2015,grade
Louisville,37,B,B,7,2015,grade
Louisville,23,B+,B+,8,2015,grade
Louisville,30,B+,B+,9,2015,grade
Louisville,71,C-,C-,10,2015,grade
Louisville,29,B+,B+,11,2015,grade
Louisville,66,C,C,12,2015,grade
Louisville,22,B+,B+,22,2015,grade
Louisville,11,A+,A+,23,2015,grade
Akron,36,B,B,1,2015,grade
Akron,29,B+,B+,2,2015,grade
Akron,24,B+,B+,6,2015,grade
Akron,6,A,A,7,2015,grade
Akron,34,B,B,8,2015,grade
Akron,41,B,B,9,2015,grade
Akron,28,B+,B+,10,2015,grade
Akron,18,A-,A-,11,2015,grade
Akron,25,B+,B+,12,2015,grade
Akron,84,C-,C-,22,2015,grade
Akron,22,A-,A-,23,2015,grade
Portland,37,B,B,1,2015,grade
Portland,44,B-,B-,2,2015,grade
Portland,62,C+,C+,6,2015,grade
Portland,48,B-,B-,7,2015,grade
Portland,73,C-,C-,8,2015,grade
Portland,64,C,C,9,2015,grade
Portland,63,C+,C+,10,2015,grade
Portland,66,C+,C+,11,2015,grade
Portland,42,B-,B-,12,2015,grade
Portland,81,C-,C-,22,2015,grade
Portland,16,A,A,23,2015,grade
Minneapolis,38,B-,B-,1,2015,grade
Minneapolis,18,A-,A-,2,2015,grade
Minneapolis,76,C-,C-,6,2015,grade
Minneapolis,73,C,C,7,2015,grade
Minneapolis,69,C,C,8,2015,grade
Minneapolis,76,D+,D+,9,2015,grade
Minneapolis,73,C-,C-,10,2015,grade
Minneapolis,75,C-,C-,11,2015,grade
Minneapolis,68,C,C,12,2015,grade
Minneapolis,70,C,C,22,2015,grade
Minneapolis,21,A-,A-,23,2015,grade
Orlando,39,B-,B-,1,2015,grade
Orlando,49,B-,B-,2,2015,grade
Orlando,26,B+,B+,6,2015,grade
Orlando,24,B+,B+,7,2015,grade
Orlando,36,B,B,8,2015,grade
Orlando,19,A-,A-,9,2015,grade
Orlando,32,B+,B+,10,2015,grade
Orlando,27,B+,B+,11,2015,grade
Orlando,29,B+,B+,12,2015,grade
Orlando,38,B,B,22,2015,grade
Orlando,85,D,D,23,2015,grade
Dayton,40,B-,B-,1,2015,grade
Dayton,48,B-,B-,2,2015,grade
Dayton,41,B-,B-,6,2015,grade
Dayton,62,C+,C+,7,2015,grade
Dayton,37,B,B,8,2015,grade
Dayton,46,B-,B-,9,2015,grade
Dayton,16,A,A,10,2015,grade
Dayton,76,C-,C-,11,2015,grade
Dayton,27,B+,B+,12,2015,grade
Dayton,85,D+,D+,22,2015,grade
Dayton,77,C-,C-,23,2015,grade
Cincinnati,41,B-,B-,1,2015,grade
Cincinnati,35,B+,B+,2,2015,grade
Cincinnati,16,A-,A-,6,2015,grade
Cincinnati,17,A-,A-,7,2015,grade
Cincinnati,18,A,A,8,2015,grade
Cincinnati,45,B-,B-,9,2015,grade
Cincinnati,20,A-,A-,10,2015,grade
Cincinnati,5,A,A,11,2015,grade
Cincinnati,13,A,A,12,2015,grade
Cincinnati,90,D+,D+,22,2015,grade
Cincinnati,78,D+,D+,23,2015,grade
Phoenix,42,B-,B-,1,2015,grade
Phoenix,45,B-,B-,2,2015,grade
Phoenix,37,B,B,6,2015,grade
Phoenix,40,B,B,7,2015,grade
Phoenix,51,B-,B-,8,2015,grade
Phoenix,38,B,B,9,2015,grade
Phoenix,38,B,B,10,2015,grade
Phoenix,41,B,B,11,2015,grade
Phoenix,33,B,B,12,2015,grade
Phoenix,33,B,B,22,2015,grade
Phoenix,59,C,C,23,2015,grade
Newark,43,B-,B-,1,2015,grade
Newark,55,C+,C+,2,2015,grade
Newark,52,B-,B-,6,2015,grade
Newark,47,B-,B-,7,2015,grade
Newark,48,B-,B-,8,2015,grade
Newark,55,C+,C+,9,2015,grade
Newark,56,B-,B-,10,2015,grade
Newark,48,B-,B-,11,2015,grade
Newark,54,C+,C+,12,2015,grade
Newark,32,B,B,22,2015,grade
Newark,72,C-,C-,23,2015,grade
Ann Arbor,44,B-,B-,1,2015,grade
Ann Arbor,60,C+,C+,2,2015,grade
Ann Arbor,19,B+,B+,6,2015,grade
Ann Arbor,43,B-,B-,7,2015,grade
Ann Arbor,35,B,B,8,2015,grade
Ann Arbor,4,A+,A+,9,2015,grade
Ann Arbor,37,B,B,10,2015,grade
Ann Arbor,68,C,C,11,2015,grade
Ann Arbor,3,A+,A+,12,2015,grade
Ann Arbor,48,B-,B-,22,2015,grade
Ann Arbor,10,A+,A+,23,2015,grade
West Palm Beach,45,B-,B-,1,2015,grade
West Palm Beach,43,B-,B-,2,2015,grade
West Palm Beach,23,B+,B+,6,2015,grade
West Palm Beach,19,B+,B+,7,2015,grade
West Palm Beach,27,B+,B+,8,2015,grade
West Palm Beach,8,A+,A+,9,2015,grade
West Palm Beach,48,B-,B-,10,2015,grade
West Palm Beach,23,B+,B+,11,2015,grade
West Palm Beach,31,B,B,12,2015,grade
West Palm Beach,61,C,C,22,2015,grade
West Palm Beach,45,B-,B-,23,2015,grade
"Washington, DC",46,B-,B-,1,2015,grade
"Washington, DC",46,B-,B-,2,2015,grade
"Washington, DC",46,B-,B-,6,2015,grade
"Washington, DC",46,B-,B-,7,2015,grade
"Washington, DC",53,B-,B-,8,2015,grade
"Washington, DC",56,C+,C+,9,2015,grade
"Washington, DC",53,B-,B-,10,2015,grade
"Washington, DC",39,B,B,11,2015,grade
"Washington, DC",38,B-,B-,12,2015,grade
"Washington, DC",31,B,B,22,2015,grade
"Washington, DC",17,A,A,23,2015,grade
Seattle,47,B-,B-,1,2015,grade
Seattle,15,A,A,2,2015,grade
Seattle,61,C+,C+,6,2015,grade
Seattle,60,C+,C+,7,2015,grade
Seattle,76,C-,C-,8,2015,grade
Seattle,65,C,C,9,2015,grade
Seattle,35,B,B,10,2015,grade
Seattle,54,B-,B-,11,2015,grade
Seattle,55,C+,C+,12,2015,grade
Seattle,42,B-,B-,22,2015,grade
Seattle,18,A,A,23,2015,grade
Bridgeport,48,B-,B-,1,2015,grade
Bridgeport,51,C+,C+,2,2015,grade
Bridgeport,64,C,C,6,2015,grade
Bridgeport,77,C-,C-,7,2015,grade
Bridgeport,84,D,D,8,2015,grade
Bridgeport,60,C+,C+,9,2015,grade
Bridgeport,42,B,B,10,2015,grade
Bridgeport,61,C+,C+,11,2015,grade
Bridgeport,46,B-,B-,12,2015,grade
Bridgeport,34,B,B,22,2015,grade
Bridgeport,93,F,F,23,2015,grade
Grand Rapids,49,B-,B-,1,2015,grade
Grand Rapids,82,D+,D+,2,2015,grade
Grand Rapids,1,A+,A+,6,2015,grade
Grand Rapids,2,A+,A+,7,2015,grade
Grand Rapids,16,A,A,8,2015,grade
Grand Rapids,1,A+,A+,9,2015,grade
Grand Rapids,2,A+,A+,10,2015,grade
Grand Rapids,1,A+,A+,11,2015,grade
Grand Rapids,1,A+,A+,12,2015,grade
Grand Rapids,74,C-,C-,22,2015,grade
Grand Rapids,13,A+,A+,23,2015,grade
Worcester,50,B-,B-,1,2015,grade
Worcester,50,C+,C+,2,2015,grade
Worcester,74,C-,C-,6,2015,grade
Worcester,54,C+,C+,7,2015,grade
Worcester,67,C,C,8,2015,grade
Worcester,73,D+,D+,9,2015,grade
Worcester,80,D+,D+,10,2015,grade
Worcester,76,C-,C-,11,2015,grade
Worcester,71,C,C,12,2015,grade
Worcester,93,D,D,22,2015,grade
Worcester,67,C-,C-,23,2015,grade
Charlotte,51,B-,B-,1,2015,grade
Charlotte,40,B,B,2,2015,grade
Charlotte,49,B-,B-,6,2015,grade
Charlotte,61,C+,C+,7,2015,grade
Charlotte,40,B,B,8,2015,grade
Charlotte,47,B-,B-,9,2015,grade
Charlotte,64,C+,C+,10,2015,grade
Charlotte,47,B-,B-,11,2015,grade
Charlotte,34,B-,B-,12,2015,grade
Charlotte,57,C+,C+,22,2015,grade
Charlotte,64,C,C,23,2015,grade
Milwaukee,52,B-,B-,1,2015,grade
Milwaukee,41,B,B,2,2015,grade
Milwaukee,57,C+,C+,6,2015,grade
Milwaukee,71,C,C,7,2015,grade
Milwaukee,59,C+,C+,8,2015,grade
Milwaukee,42,B,B,9,2015,grade
Milwaukee,26,B+,B+,10,2015,grade
Milwaukee,74,C,C,11,2015,grade
Milwaukee,62,C+,C+,12,2015,grade
Milwaukee,73,C,C,22,2015,grade
Milwaukee,49,C+,C+,23,2015,grade
Las Vegas,53,C+,C+,1,2015,grade
Las Vegas,39,B,B,2,2015,grade
Las Vegas,42,B-,B-,6,2015,grade
Las Vegas,63,C+,C+,7,2015,grade
Las Vegas,58,C+,C+,8,2015,grade
Las Vegas,18,A-,A-,9,2015,grade
Las Vegas,70,C-,C-,10,2015,grade
Las Vegas,24,B+,B+,11,2015,grade
Las Vegas,23,B+,B+,12,2015,grade
Las Vegas,58,C+,C+,22,2015,grade
Las Vegas,74,C-,C-,23,2015,grade
Tampa,54,C+,C+,1,2015,grade
Tampa,63,C+,C+,2,2015,grade
Tampa,34,B,B,6,2015,grade
Tampa,41,B-,B-,7,2015,grade
Tampa,30,B,B,8,2015,grade
Tampa,17,A-,A-,9,2015,grade
Tampa,47,B-,B-,10,2015,grade
Tampa,50,B-,B-,11,2015,grade
Tampa,41,B-,B-,12,2015,grade
Tampa,78,C-,C-,22,2015,grade
Tampa,46,B-,B-,23,2015,grade
Santa Rosa,55,C+,C+,1,2015,grade
Santa Rosa,75,D+,D+,2,2015,grade
Santa Rosa,45,B-,B-,6,2015,grade
Santa Rosa,29,B,B,7,2015,grade
Santa Rosa,52,B-,B-,8,2015,grade
Santa Rosa,52,B-,B-,9,2015,grade
Santa Rosa,79,D+,D+,10,2015,grade
Santa Rosa,7,A,A,11,2015,grade
Santa Rosa,43,B-,B-,12,2015,grade
Santa Rosa,76,C-,C-,22,2015,grade
Santa Rosa,27,B+,B+,23,2015,grade
Tulsa,56,C+,C+,1,2015,grade
Tulsa,33,B+,B+,2,2015,grade
Tulsa,60,C+,C+,6,2015,grade
Tulsa,76,C,C,7,2015,grade
Tulsa,39,B,B,8,2015,grade
Tulsa,62,C+,C+,9,2015,grade
Tulsa,57,C+,C+,10,2015,grade
Tulsa,37,B,B,11,2015,grade
Tulsa,67,C,C,12,2015,grade
Tulsa,41,B-,B-,22,2015,grade
Tulsa,48,C+,C+,23,2015,grade
Memphis,57,C+,C+,1,2015,grade
Memphis,64,C,C,2,2015,grade
Memphis,13,A-,A-,6,2015,grade
Memphis,30,B,B,7,2015,grade
Memphis,15,A,A,8,2015,grade
Memphis,14,A,A,9,2015,grade
Memphis,7,A+,A+,10,2015,grade
Memphis,25,B+,B+,11,2015,grade
Memphis,11,A+,A+,12,2015,grade
Memphis,67,C,C,22,2015,grade
Memphis,92,F,F,23,2015,grade
Miami,58,C+,C+,1,2015,grade
Miami,85,D+,D+,2,2015,grade
Miami,30,B,B,6,2015,grade
Miami,42,B-,B-,7,2015,grade
Miami,31,B,B,8,2015,grade
Miami,32,B+,B+,9,2015,grade
Miami,54,B-,B-,10,2015,grade
Miami,17,A-,A-,11,2015,grade
Miami,26,B+,B+,12,2015,grade
Miami,23,B,B,22,2015,grade
Miami,70,C-,C-,23,2015,grade
Fort Lauderdale,59,C+,C+,1,2015,grade
Fort Lauderdale,57,C+,C+,2,2015,grade
Fort Lauderdale,44,B-,B-,6,2015,grade
Fort Lauderdale,36,B,B,7,2015,grade
Fort Lauderdale,41,B-,B-,8,2015,grade
Fort Lauderdale,39,B,B,9,2015,grade
Fort Lauderdale,61,C+,C+,10,2015,grade
Fort Lauderdale,38,B,B,11,2015,grade
Fort Lauderdale,57,C+,C+,12,2015,grade
Fort Lauderdale,55,C+,C+,22,2015,grade
Fort Lauderdale,56,C+,C+,23,2015,grade
St. Louis,60,C+,C+,1,2015,grade
St. Louis,56,C+,C+,2,2015,grade
St. Louis,48,B-,B-,6,2015,grade
St. Louis,33,B,B,7,2015,grade
St. Louis,49,B-,B-,8,2015,grade
St. Louis,50,B-,B-,9,2015,grade
St. Louis,60,C+,C+,10,2015,grade
St. Louis,51,B-,B-,11,2015,grade
St. Louis,53,C+,C+,12,2015,grade
St. Louis,75,C-,C-,22,2015,grade
St. Louis,83,D+,D+,23,2015,grade
Cape Coral,61,C+,C+,1,2015,grade
Cape Coral,65,C,C,2,2015,grade
Cape Coral,50,B-,B-,6,2015,grade
Cape Coral,56,C+,C+,7,2015,grade
Cape Coral,56,B-,B-,8,2015,grade
Cape Coral,29,B+,B+,9,2015,grade
Cape Coral,50,B-,B-,10,2015,grade
Cape Coral,64,C+,C+,11,2015,grade
Cape Coral,58,C+,C+,12,2015,grade
Cape Coral,71,C,C,22,2015,grade
Cape Coral,6,A+,A+,23,2015,grade
Cleveland,62,C+,C+,1,2015,grade
Cleveland,67,C,C,2,2015,grade
Cleveland,59,C+,C+,6,2015,grade
Cleveland,55,C+,C+,7,2015,grade
Cleveland,57,C+,C+,8,2015,grade
Cleveland,61,C+,C+,9,2015,grade
Cleveland,66,C,C,10,2015,grade
Cleveland,49,B-,B-,11,2015,grade
Cleveland,51,C+,C+,12,2015,grade
Cleveland,63,C,C,22,2015,grade
Cleveland,14,A,A,23,2015,grade
Honolulu,63,C,C,1,2015,grade
Honolulu,88,D,D,2,2015,grade
Honolulu,77,C-,C-,6,2015,grade
Honolulu,69,C,C,7,2015,grade
